Player Alias,Poker Site,Hands,Net Won,VP$IP,PFR,3Bet,"Postflop
Agg%",W$WSF%,WTSD%,"Won $
at SD",Wins,Losses,Vs. Player
Player 14809,19,84,38.38,0.726190468,0.238095235,0.035714284,0.531914888,0.557692297,0.096153844,0.59999988,5,13,-9.1
Player 14810,1,43,-9.43,0.255813948,0.046511627,0,0.111111105,0.19999998,0.09999999,0,,,
Player 14811,1,87,1.89,0.160919538,0.034482758,0.037037036,0.249999993,0.199999987,0.399999973,0.499999917,,,
Player 14812,2,169,17.34,0.633136091,0.017751479,0,0.396739128,0.449999996,0.209999998,0.285714272,,,
Player 14813,2,889,-56.3,0.210348706,0.11023622,0.056818182,0.361563517,0.439999997,0.313333331,0.382978715,,,
Player 14814,2,46,-26.52,0.434782599,0.13043478,0.105263152,0.459459447,0.428571408,0.238095227,0.19999996,,,
Player 14815,2,157,3.73,0.140127388,0.095541401,0.035087719,0.38461537,0.59999996,0.133333324,0.9999995,3,8,-9.2
Player 14816,2,59,2.73,0.322033893,0.135593218,0.22222221,0.374999984,0.499999964,0.214285699,0.666666444,,,
Player 14817,2,101,-22.69,0.40594059,0.16831683,0.057142856,0.449275356,0.416666655,0.305555547,0.272727248,,,
Player 14818,2,85,3.25,0.435294113,0.105882352,0.028571428,0.385964906,0.533333316,0.266666658,0.249999969,,,
Player 14819,1,176,18.13,0.210227272,0.119318181,0.061224489,0.240740736,0.310344817,0.310344817,0.666666593,,,
Player 14820,2,49,-7.49,0.224489791,0.102040814,0,0.59999997,0.777777691,0.333333296,0.666666444,,,
Player 14821,1,311,-5.82,0.50482315,0.112540193,0.01,0.375838925,0.45578231,0.292517005,0.418604641,,,
Player 14822,2,61,12.77,0.459016386,0.114754096,0.095238091,0.26315789,0.454545434,0.499999977,0.454545413,,,
Player 14823,1,147,2.8,0.251700679,0.102040816,0.093023254,0.409836059,0.393939382,0.181818176,0.499999917,,,
Player 14824,1,78,3.69,0.423076918,0.141025639,0.032258063,0.234374996,0.29999999,0.466666651,0.499999964,,,
Player 14825,2,42,39.76,0.333333325,0.07142857,0,0.25925925,0.499999958,0.249999979,0.666666444,,,
Player 14826,1,45,-1.22,0.377777769,0.088888887,0,0.519999979,0.461538426,0.076923071,0.999999,,,
Player 14827,2,329,-24.89,0.14893617,0.069908814,0.023076923,0.294117641,0.378378368,0.081081079,0.333333222,,,
Player 14828,2,56,-9.55,0.303571423,0.035714285,0,0.214285707,0.428571398,0.285714265,0.749999813,,,
Player 14829,19,56,-0.37,0.178571425,0.035714285,0,0.049999998,0.166666653,0.333333306,0.499999875,,,
Player 14830,1,123,-7.83,0.284552843,0.097560975,0.13043478,0.316666661,0.437499986,0.343749989,0.363636331,,,
Player 14831,19,326,9.09,0.171779141,0.141104294,0.04,0.32911392,0.56410255,0.333333325,0.615384568,10,15,9.05
Player 14832,19,653,-9.31,0.206738131,0.166921899,0.061904762,0.502673794,0.54545454,0.26262626,0.538461518,18,29,-1.21
Player 14833,1,148,-24.52,0.182432431,0.141891891,0.070175437,0.487804866,0.499999972,0.44444442,0.374999953,,,
Player 14834,2,110,3.74,0.409090905,0.072727272,0,0.297619044,0.428571418,0.214285709,0.333333296,,,
Player 14835,1,61,-17.5,0.213114751,0.147540981,0.043478259,0.153846148,0.285714265,0.285714265,0,,,
Player 14836,1,51,1.77,0.254901956,0.098039214,0.090909083,0.29999999,0.307692284,0.384615355,0.39999992,,,
Player 14837,1,46,20.12,0.26086956,0.15217391,0.071428566,0.392857129,0.615384568,0.461538426,0.666666556,,,
Player 14838,2,13577,-207.59,0.163217206,0.110554614,0.032608696,0.263615102,0.375559821,0.271912988,0.536470587,,,
Player 14839,2,67,-18.07,0.507462679,0.238805967,0.095238091,0.521739119,0.444444428,0.185185178,0.39999992,,,
Player 14840,1,91,11.77,0.329670326,0.197802196,0.058823528,0.325581388,0.565217367,0.260869554,0.499999917,,,
Player 14841,2,71,9.08,0.309859151,0.042253521,0.045454543,0.274999993,0.473684186,0.368421033,0.57142849,,,
Player 14842,2,59,19.6,0.67796609,0.271186436,0.173913036,0.380434778,0.499999986,0.388888878,0.571428531,,,
Player 14843,1,94,-3.46,0.202127657,0.138297871,0.047619045,0.272727264,0.473684186,0.263157881,0.39999992,,,
Player 14844,2,1551,-89.12,0.12830432,0.074145712,0.019163763,0.348993287,0.469387752,0.306122447,0.466666656,,,
Player 14845,2,68,15.46,0.191176468,0.088235293,0.038461537,0.16666666,0.454545413,0.181818165,0.49999975,,,
Player 14846,2,64,36.96,0.60937499,0.046874999,0,0.424999995,0.631578931,0.315789465,0.583333285,,,
Player 14847,1,441,17.95,0.192743764,0.099773242,0.036231884,0.224242423,0.296296293,0.370370366,0.499999983,,,
Player 14848,1,61,-3.6,0.377049174,0.180327866,0.062499996,0.195121946,0.249999988,0.349999983,0.285714245,,,
Player 14849,2,66,-27.52,0.303030298,0.09090909,0.111111107,0.527777763,0.499999969,0.31249998,0.19999996,,,
Player 14850,1,59,-18.32,0.322033893,0.016949152,0,0.499999985,0.466666636,0.399999973,0.499999917,,,
Player 14851,2,46,-0.65,0.26086956,0.10869565,0.117647052,0.538461497,0.499999938,0.249999969,0.49999975,,,
Player 14852,2,43,-20,0.790697656,0.023255813,0,0.631578936,0.548387079,0.225806444,0.285714245,,,
Player 14853,2,228,-12.06,0.513157892,0.065789473,0.010989011,0.438888886,0.519999995,0.219999998,0.454545434,,,
Player 14854,1,300,-25.63,0.336666666,0.063333333,0.008064516,0.301204817,0.397727268,0.249999997,0.499999977,,,
Player 14855,1,295,7.84,0.169491525,0.094915254,0.010989011,0.308641971,0.428571418,0.238095232,0.59999994,,,
Player 14856,2,256,41.67,0.605468748,0.05859375,0.022727272,0.519434627,0.553191485,0.234042552,0.5151515,,,
Player 14857,1,66,-0.22,0.212121209,0.136363634,0,0.529411734,0.444444395,0.111111099,0,,,
Player 14858,2,67,-34.12,0.671641781,0.074626865,0,0.390243898,0.4090909,0.295454539,0.384615355,,,
Player 14859,2,257,-16.17,0.186770427,0.089494163,0,0.197530862,0.311111104,0.244444439,0.363636331,,,
Player 14860,2,163,15.19,0.147239263,0.092024539,0.035087719,0.2051282,0.562499965,0.374999977,0.833333194,,,
Player 14861,1,1222,-56.5,0.142389525,0.109656301,0.032098765,0.344398339,0.37209302,0.271317827,0.314285705,,,
Player 14862,2,565,6.51,0.159292035,0.118584071,0.019323671,0.3490566,0.48387096,0.193548384,0.583333285,,,
Player 14863,1,77,7.41,0.155844154,0.077922077,0,0.38461537,0.49999995,0.49999995,0.59999988,,,
Player 14864,2,75,-32.33,0.533333326,0.199999997,0.185185178,0.499999992,0.529411749,0.323529402,0.454545413,,,
Player 14865,1,61,-11.01,0.377049174,0.098360654,0,0.272727268,0.291666655,0.458333314,0.272727248,,,
Player 14866,1,47,7.47,0.106382976,0.063829786,0.039999998,0.466666636,0.59999988,0.39999992,0.49999975,,,
Player 14867,2,60,16.41,0.18333333,0.049999999,0.117647052,0.279999989,0.583333285,0.333333306,0.99999975,,,
Player 14868,2,78,-8.38,0.589743582,0.333333329,0.241379302,0.449275356,0.444444432,0.222222216,0.499999938,,,
Player 14869,2,2326,-107.81,0.150902837,0.110060189,0.054587689,0.327272727,0.443089429,0.317073169,0.410256405,,,
Player 14870,2,186,-15.09,0.263440859,0.14516129,0.051724137,0.264367813,0.333333324,0.416666655,0.399999973,,,
Player 14871,1,80,-8.3,0.374999995,0.025,0,0.309090903,0.249999991,0.214285707,0.499999917,,,
Player 14872,2,440,-25.2,0.218181818,0.120454545,0.059602649,0.333333331,0.378378373,0.24324324,0.499999972,,,
Player 14873,2,212,-10.81,0.495283017,0.150943396,0.154761903,0.385474858,0.472527467,0.307692304,0.357142844,,,
Player 14874,1,136,5.83,0.470588232,0.124999999,0.133333331,0.322033896,0.464285706,0.267857138,0.333333311,,,
Player 14875,2,65,-38.22,0.523076915,0.138461536,0,0.173913041,0.379310332,0.379310332,0.454545413,,,
Player 14876,2,74,4.57,0.499999993,0.08108108,0.076923074,0.688524579,0.588235277,0.235294111,0.624999922,,,
Player 14877,1,111,5.68,0.17117117,0.009009009,0,0.21621621,0.578947338,0.315789457,0.666666556,,,
Player 14878,2,43,-11.25,0.488372082,0.093023254,0,0.414634136,0.473684186,0.315789457,0.499999917,,,
Player 14879,2,41,1.62,0.341463406,0.024390243,0,0.319999987,0.399999973,0.199999987,0.666666444,,,
Player 14880,2,40,-12.28,0.274999993,0.149999996,0.045454543,0.066666662,0,0,0,,,
Player 14881,1,220,52.22,0.336363635,0.109090909,0.016666666,0.407142854,0.420289849,0.202898548,0.642857097,,,
Player 14882,2,68,-19.72,0.382352936,0,0,0.196969694,0.333333321,0.444444428,0.333333306,,,
Player 14883,1,64,-3.27,0.343749995,0.109374998,0.13636363,0.471698104,0.599999976,0.279999989,0.428571367,,,
Player 14884,2,137,-27.16,0.277372261,0.02189781,0,0.26760563,0.297297289,0.243243237,0.444444395,,,
Player 14885,2,354,16.82,0.508474575,0.093220339,0.033613445,0.456790122,0.503067482,0.25766871,0.380952372,,,
Player 14886,19,86,-54.07,0.302325578,0.034883721,0,0.318181811,0.40909089,0.318181804,0.142857122,,,
Player 14887,19,1521,98.79,0.130834977,0.084155161,0.055555555,0.301242235,0.409937886,0.335403725,0.574074063,39,34,-2.56
Player 14888,2,283,-212.44,0.561837454,0.38162544,0.09090909,0.474308299,0.449152539,0.406779658,0.229166662,,,
Player 14889,2,1434,24.38,0.124825662,0.09762901,0.043824701,0.330232557,0.35964912,0.228070173,0.730769203,,,
Player 14890,2,57,-3.92,0.596491218,0.140350875,0.034482757,0.460317453,0.516129016,0.193548381,0.666666556,,,
Player 14891,1,56,-6.31,0.249999996,0,0,0.157894729,0.249999979,0.083333326,0.999999,,,
Player 14892,2,80,-31.08,0.524999993,0.162499998,0.166666661,0.26829268,0.499999986,0.416666655,0.533333298,,,
Player 14893,2,123,21.34,0.691056905,0.1300813,0.13043478,0.610526309,0.632653048,0.204081628,0.59999994,,,
Player 14894,2,122,-37.59,0.434426226,0.06557377,0.024390243,0.279279277,0.384615377,0.365384608,0.315789457,,,
Player 14895,1,60,-14.35,0.366666661,0.266666662,0.052631576,0.172413787,0.285714265,0.357142832,0.19999996,,,
Player 14896,2,50,-17.87,0.579999988,0.139999997,0,0.359999993,0.444444428,0.296296285,0.374999953,,,
Player 14897,2,40,25.6,0.849999979,0.249999994,0.299999985,0.294117643,0.548387079,0.354838698,0.636363579,,,
Player 14898,2,73,21.17,0.273972599,0.04109589,0.068965515,0.306122443,0.461538444,0.307692296,0.624999922,,,
Player 14899,2,2431,29.25,0.204442616,0.142739613,0.072639225,0.33383915,0.413597733,0.237960339,0.535714279,,,
Player 14900,2,41,-15.15,0.317073163,0.048780487,0.066666662,0.545454521,0.636363579,0.363636331,0.499999875,,,
Player 14901,2,780,11.59,0.262820512,0.165384615,0.045801527,0.321033209,0.440559437,0.230769229,0.393939382,,,
Player 14902,2,61,-18.31,0.27868852,0.147540981,0,0.199999992,0.153846142,0.384615355,0.39999992,,,
Player 14903,19,56,-32.32,0.571428561,0.107142855,0.099999995,0.359374994,0.343749989,0.281249991,0.222222198,,,
Player 14904,2,122,16.52,0.442622947,0.081967212,0.033333332,0.277777775,0.395833325,0.270833328,0.461538426,,,
Player 14905,2,46,2.76,0.369565209,0.2173913,0,0.370370357,0.466666636,0.133333324,0.9999995,,,
Player 14906,2,992,-72.56,0.39516129,0.174395161,0.012345679,0.350148367,0.458333332,0.342948717,0.439252332,,,
Player 14907,1,42,-16.92,0.642857128,0.190476186,0.142857133,0.333333328,0.499999981,0.538461518,0.357142832,,,
Player 14908,2,2593,-9.42,0.128037023,0.111068261,0.043859649,0.392207791,0.478048778,0.253658535,0.480769222,,,
Player 14909,2,42,2.99,0.142857139,0.142857139,0.076923071,0.9999995,0.9999995,0,0,,,
Player 14910,2,40,59.36,0.274999993,0.024999999,0.047619045,0.479999981,0.636363579,0.272727248,0.666666444,,,
Player 14911,2,1751,-16.39,0.139920046,0.094231867,0.01426025,0.226415094,0.367741933,0.251612902,0.538461525,57,48,2.89
Player 14912,2,77,-20,0.363636359,0.129870128,0.142857138,0.56410255,0.523809499,0.238095227,0.19999996,,,
Player 14913,1,96,13.24,0.145833332,0.072916666,0.030303029,0.551724119,0.642857097,0.285714265,0.749999813,,,
Player 14914,1,446,-8.09,0.16367713,0.112107623,0.075949367,0.355555552,0.358490559,0.188679242,0.39999996,,,
Player 14915,2,326,-13.77,0.116564417,0.107361963,0.034782608,0.31249999,0.39999998,0.049999998,0.999999,13,9,2.2
Player 14916,1,41,2.28,0.21951219,0.07317073,0,0.249999984,0.29999997,0.09999999,0.999999,,,
Player 14917,2,83,6.1,0.072289156,0.060240963,0.037037036,0.59999988,0.999999667,0.333333222,0.999999,,,
Player 14918,2,97,24.96,0.422680408,0.298969069,0.074074071,0.403846146,0.499999979,0.24999999,0.833333194,,,
Player 14919,2,31498,484.22,0.131341672,0.110864182,0.039514762,0.253046127,0.385343763,0.262659531,0.626959247,,,
Player 14920,2,1068,138.48,0.171348314,0.121722846,0.035422343,0.344827585,0.473282439,0.297709921,0.692307675,,,
Player 14921,2,4725,81.84,0.155978836,0.141587302,0.068484848,0.363423212,0.495348836,0.31860465,0.489051091,,,
Player 14922,1,233,-4.01,0.197424892,0.021459227,0.033707865,0.150684929,0.349999991,0.274999993,0.727272661,,,
Player 14923,19,136,5.21,0.183823528,0.117647058,0.093023254,0.6153846,0.590909064,0.227272717,0.59999988,8,5,3.83
Player 14924,2,154,3.67,0.11038961,0.064935065,0,0.142857136,0.454545413,0.363636331,0.99999975,,,
Player 14925,2,42,-0.8,0.07142857,0.023809523,0,0.249999969,0.249999938,0.499999875,0.49999975,,,
Player 14926,2,66,15.85,0.439393933,0.287878784,0.222222214,0.539999989,0.476190454,0.476190454,0.49999995,,,
Player 14927,2,41,7.22,0.341463406,0.048780487,0.049999998,0.222222214,0.461538426,0.153846142,0.9999995,,,
Player 14928,2,229,12.41,0.327510916,0.209606986,0.021505376,0.177419353,0.357142851,0.392857136,0.454545434,,,
Player 14929,2,828,-21.3,0.34057971,0.132850241,0.023728813,0.565110564,0.544186044,0.269767441,0.431034475,,,
Player 14930,2,113,-29.58,0.230088494,0.061946902,0.05128205,0.399999992,0.458333314,0.208333325,0.19999996,,,
Player 14931,2,200,6.59,0.339999998,0.104999999,0,0.459459455,0.629629618,0.296296291,0.624999961,,,
Player 14932,2,9503,312.62,0.18815111,0.104493318,0.039362981,0.305629014,0.407536636,0.228890439,0.518292681,,,
Player 14933,1,552,11.73,0.228260869,0.117753623,0.019607843,0.222672064,0.419047615,0.466666662,0.57142856,,,
Player 14934,2,42,43.07,0.690476174,0.214285709,0,0.558139522,0.608695626,0.130434777,0.666666444,,,
Player 14935,1,1133,-131.44,0.215357458,0.137687555,0.039506173,0.212871287,0.283105022,0.264840181,0.431034475,,,
Player 14936,2,4537,110.19,0.11593564,0.096319154,0.056714472,0.29614325,0.463215258,0.310626702,0.605263153,,,
Player 14937,2,108,-9.08,0.268518516,0.185185183,0,0.29268292,0.39999998,0.19999999,0.249999938,,,
Player 14938,2,682,37.66,0.576246333,0.168621701,0.082644628,0.277703604,0.385507245,0.36521739,0.428571425,,,
Player 14939,2,116,-7.92,0.577586202,0.025862069,0,0.456896548,0.48387096,0.225806448,0.428571398,,,
Player 14940,19,480,-76.61,0.225,0.172916666,0.058139535,0.301587299,0.388888883,0.20833333,0.533333298,12,20,-2.2
Player 14941,2,53,4.21,0.45283018,0.037735848,0,0.461538444,0.470588208,0.176470578,0.333333222,,,
Player 14942,2,112,1.35,0.142857142,0,0,0.499999977,0.59999996,0.133333324,0.9999995,,,
Player 14943,2,58,0.76,0.482758612,0.017241379,0,0.223880594,0.555555535,0.407407392,0.636363579,,,
Player 14944,2,41,-34.22,0.36585365,0.14634146,0,0.473684186,0.444444395,0.333333296,0.333333222,,,
Player 14945,2,93,-12.61,0.182795697,0.064516128,0,0.363636347,0.499999958,0.416666632,0.39999992,,,
Player 14946,1,197,-4.65,0.284263958,0.030456853,0.016949152,0.094488188,0.349999994,0.449999993,0.518518499,,,
Player 14947,1,42,33.1,0.619047604,0.309523802,0.235294104,0.592592582,0.559999978,0.319999987,0.749999906,,,
Player 14948,1,51,-6.32,0.431372541,0.098039214,0,0.297297289,0.349999983,0.249999988,0.39999992,,,
Player 14949,2,109,7.84,0.357798162,0.119266054,0.041666666,0.317460312,0.468749985,0.281249991,0.666666593,,,
Player 14950,2,200,6.39,0.239999999,0.01,0,0.489361697,0.534883708,0.232558134,0.59999994,,,
Player 14951,2,319,-44.62,0.351097178,0.021943574,0.019417476,0.382222221,0.431192657,0.266055043,0.379310332,,,
Player 14952,1,2048,-10.37,0.212890625,0.060058594,0.018258427,0.508219177,0.550868485,0.186104218,0.426666661,,,
Player 14953,2,190,-8.2,0.115789473,0.057894737,0.028985507,0.15217391,0.421052609,0.315789457,0.666666556,,,
Player 14954,1,50,-5.56,0.339999993,0.119999998,0.058823526,0.464285698,0.642857097,0.142857133,0.49999975,,,
Player 14955,19,46,-8.48,0.630434769,0.26086956,0.111111099,0.387755094,0.399999984,0.23999999,0.499999917,,,
Player 14956,19,100,-28.43,0.269999997,0.099999999,0.058823528,0.606060588,0.611111077,0.277777762,0.19999996,8,5,27.12
Player 14957,1,74,-11.19,0.337837833,0.067567567,0.039999998,0.348837201,0.333333317,0.428571408,0.333333296,,,
Player 14958,2,134,0.48,0.231343282,0.119402984,0.044444443,0.350877187,0.586206876,0.310344817,0.333333296,,,
Player 14959,2,71,14.75,0.380281685,0.070422534,0.043478259,0.236363632,0.399999984,0.359999986,0.666666593,,,
Player 14960,2,47,-5.2,0.553191478,0.063829786,0.066666662,0.647058811,0.559999978,0.159999994,0.249999938,,,
Player 14961,2,355,-68.29,0.374647886,0.056338028,0.050847457,0.336032387,0.322834643,0.275590549,0.371428561,,,
Player 14962,1,89,25.93,0.359550558,0.033707865,0.045454543,0.197674416,0.459459447,0.432432421,0.687499957,,,
Player 14963,1,231,-10.19,0.450216448,0.06060606,0.011904762,0.200980391,0.358695648,0.391304344,0.527777763,,,
Player 14964,2,48,7.54,0.312499993,0.166666663,0,0.518518499,0.545454496,0.363636331,0.499999875,,,
Player 14965,2,3041,39.36,0.212101282,0.189082539,0.108635097,0.399999999,0.482142856,0.276785713,0.462365586,,,
Player 14966,2,11285,68.53,0.13859105,0.089765175,0.034863737,0.299458559,0.417277913,0.278728606,0.561403507,45,28,17.52
Player 14967,2,120,29.81,0.391666663,0.058333333,0.024999999,0.404255315,0.581395335,0.348837201,0.666666622,,,
Player 14968,1,105,13.54,0.380952377,0.238095236,0.068965515,0.657894728,0.56410255,0.25641025,0.69999993,,,
Player 14969,1,122,-7.98,0.303278686,0.122950819,0.028571428,0.382978715,0.449999978,0.299999985,0.499999917,,,
Player 14970,1,218,-15.5,0.344036696,0.041284403,0.049382715,0.238938051,0.265624996,0.140624998,0.666666593,,,
Player 14971,1,111,11.69,0.450450446,0.243243241,0.131578944,0.378048776,0.432432421,0.21621621,0.374999953,,,
Player 14972,2,47,-1.77,0.319148929,0.085106381,0,0.387096762,0.499999964,0.357142832,0.39999992,,,
Player 14973,1,88,-15.16,0.329545451,0.124999999,0.044444443,0.442307684,0.448275847,0.172413787,0.39999992,,,
Player 14974,1,506,-1.99,0.345849802,0.005928854,0.005649717,0.727611938,0.538461535,0.166666666,0.346153833,,,
Player 14975,2,112,-7.1,0.303571426,0.098214285,0,0.272727269,0.419354825,0.225806444,0.428571367,,,
Player 14976,2,632,-6.54,0.207278481,0.175632911,0.033333333,0.471544712,0.507462679,0.223880594,0.466666636,,,
Player 14977,2,172,5.8,0.511627904,0.011627907,0,0.187499999,0.464788726,0.26760563,0.68421049,,,
Player 14978,2,341,-24.58,0.31378299,0.061583578,0.0390625,0.397163118,0.46666666,0.25333333,0.526315762,,,
Player 14979,1,41,4.84,0.14634146,0.048780487,0,0.285714245,0.19999996,0.19999996,0.999999,,,
Player 14980,2,126,-81.37,0.333333331,0.079365079,0.04347826,0.376623372,0.428571418,0.285714279,0.249999979,,,
Player 14981,2,382,1.41,0.413612564,0.146596858,0.03649635,0.435483869,0.55384615,0.215384614,0.499999982,,,
Player 14982,1,256,-7.46,0.386718748,0.195312499,0.114035087,0.373333331,0.347222217,0.305555551,0.363636347,,,
Player 14983,2,151,-51.3,0.543046354,0.344370859,0.244444439,0.238410594,0.426470582,0.397058818,0.444444428,,,
Player 14984,2,55,-13.46,0.799999985,0.163636361,0.153846142,0.281818179,0.369565209,0.521739119,0.416666649,,,
Player 14985,19,85,-27.44,0.305882349,0.08235294,0,0.196428568,0.25925925,0.296296285,0.499999938,,,
Player 14986,2,1994,91.95,0.146439318,0.116349047,0.052151239,0.375722542,0.430939224,0.248618783,0.422222213,,,
Player 14987,2,141,-5.85,0.368794324,0.078014184,0.019230769,0.2371134,0.408163257,0.367346931,0.499999972,,,
Player 14988,2,92,47.89,0.163043476,0.054347825,0.027777777,0.264705875,0.624999961,0.374999977,0.833333194,,,
Player 14989,2,79,61.33,0.443037969,0.16455696,0.058823528,0.596774184,0.64285712,0.357142844,0.59999994,,,
Player 14990,2,63,-26.5,0.603174594,0.126984125,0.115384611,0.246575339,0.371428561,0.371428561,0.307692284,,,
Player 14991,2,12506,139.21,0.165840397,0.13585479,0.049720189,0.280544913,0.443881856,0.303797468,0.580555554,,,
Player 14992,2,70,1.36,0.142857141,0.099999999,0.037037036,0.416666632,0.428571367,0.142857122,0.999999,,,
Player 14993,2,41,30.48,0.682926813,0.463414623,0.249999979,0.349999991,0.499999972,0.499999972,0.444444395,,,
Player 14994,2,49,-20,0.326530606,0.040816326,0,0.38461537,0.307692284,0.307692284,0.249999938,,,
Player 14995,2,287,43.2,0.212543553,0.055749129,0,0.280701752,0.415094332,0.264150938,0.642857097,,,
Player 14996,2,593,6.47,0.232715008,0.064080944,0.023584906,0.28691983,0.475409832,0.286885244,0.542857127,,,
Player 14997,2,62,-4.33,0.709677408,0.032258064,0,0.277777775,0.465116268,0.348837201,0.466666636,,,
Player 14998,2,229,-12.63,0.37554585,0.126637554,0.062499999,0.47297297,0.531645563,0.240506326,0.368421033,,,
Player 14999,2,49,23.11,0.244897954,0.020408163,0,0.681818151,0.79999992,0.39999996,0.749999813,,,
Player 15000,1,88,-17.69,0.193181816,0.045454545,0.027777777,0.439999982,0.499999969,0.062499996,0,,,
Player 15001,1,152,-34.17,0.624999996,0.249999998,0.124999997,0.300653593,0.342465749,0.273972599,0.299999985,,,
Player 15002,2,41,-29.76,0.780487786,0.414634136,0.272727248,0.346153839,0.399999984,0.319999987,0.249999969,,,
Player 15003,2,40,-16.7,0.874999978,0.024999999,0,0.066666666,0.323529402,0.411764694,0.642857097,,,
Player 15004,1,273,-11.21,0.102564102,0.095238095,0.03960396,0.408163257,0.333333319,0.374999984,0.333333296,,,
Player 15005,2,47,20.59,0.255319144,0.170212762,0.083333326,0.461538426,0.714285612,0.285714245,0.9999995,,,
Player 15006,2,87,-8.37,0.356321835,0,0,0.169491523,0.370370357,0.25925925,0.714285612,,,
Player 15007,1,90,1.36,0.299999997,0.122222221,0.057142856,0.464285706,0.519999979,0.359999986,0.444444395,,,
Player 15008,2,45,1.15,0.13333333,0.088888887,0,0.111111099,0.19999996,0.39999992,0,,,
Player 15009,2,4473,-57.25,0.220433713,0.130561145,0.015706806,0.26102503,0.37125,0.355,0.496478871,,,
Player 15010,2,513,-28.37,0.290448343,0.155945419,0.068783068,0.473958331,0.477064216,0.192660549,0.333333317,,,
Player 15011,19,53,11.24,0.301886787,0.188679242,0,0.281249991,0.333333311,0.333333311,0.59999988,,,
Player 15012,2,110,-0.76,0.381818178,0.190909089,0.049999999,0.433962256,0.499999983,0.199999993,0.499999917,,,
Player 15013,1,77,-20.05,0.246753244,0.194805192,0.090909088,0.565217367,0.571428531,0.142857133,0,,,
Player 15014,2,173,-21.8,0.236994218,0.115606936,0.013333333,0.280701749,0.399999987,0.266666658,0.374999953,,,
Player 15015,1,105,-3.28,0.542857138,0.076190475,0.071428569,0.202127657,0.28260869,0.347826079,0.499999969,,,
Player 15016,2,2025,6.45,0.121481481,0.106666667,0.057718121,0.522556389,0.509433959,0.138364779,0.545454521,,,
Player 15017,1,76,-18.56,0.486842099,0.052631578,0.038461537,0.305555551,0.371428561,0.25714285,0.222222198,,,
Player 15018,2,9148,-102.58,0.144512462,0.108111063,0.04712198,0.313680595,0.406815761,0.230031949,0.541666664,,,
Player 15019,1,73,-10.66,0.12328767,0.05479452,0.037037036,0.416666632,0.499999938,0.124999984,0,,,
Player 15020,1,530,5.5,0.232075471,0.126415094,0.010752688,0.207373271,0.314285711,0.295238092,0.64516127,,,
Player 15021,1,682,-46.93,0.221407624,0.105571847,0.039473684,0.357466062,0.386554619,0.226890754,0.333333321,,,
Player 15022,19,96,17.75,0.229166664,0.156249998,0.029411764,0.323529402,0.529411734,0.352941156,0.499999917,,,
Player 15023,2,119,13.6,0.428571425,0.126050419,0.093749997,0.290322578,0.4090909,0.4090909,0.333333315,,,
Player 15024,2,62,11.21,0.209677416,0.177419352,0.105263152,0.29411763,0.57142849,0.428571367,0.333333222,,,
Player 15025,1,105,-20.72,0.219047617,0.019047619,0,0.219999996,0.304347813,0.391304331,0.333333296,,,
Player 15026,2,127,21.91,0.141732282,0.102362204,0.040816326,0.380952363,0.79999992,0.39999996,0.749999813,,,
Player 15027,2,225,-27.46,0.124444444,0.08,0.012048193,0.348837201,0.299999985,0.39999998,0.499999938,,,
Player 15028,2,60,9.79,0.249999996,0.099999998,0.055555552,0.571428544,0.642857097,0.071428566,0.999999,,,
Player 15029,19,47,-4.15,0.234042548,0.085106381,0.071428566,0.235294104,0.272727248,0.181818165,0,,,
Player 15030,19,739,-47.69,0.106901218,0.078484438,0.026315789,0.25225225,0.327586201,0.293103443,0.470588208,15,15,3.55
Player 15031,1,47,-8.72,0.212765953,0.085106381,0.047619045,0.227272717,0.363636331,0.454545413,0.39999992,,,
Player 15032,2,43,-20,0.488372082,0.348837201,0,0.322580635,0.307692284,0.615384568,0.374999953,,,
Player 15033,2,159,-73.13,0.622641506,0.050314465,0.017543859,0.203883494,0.377777774,0.411111107,0.5135135,,,
Player 15034,2,1951,-14.85,0.089697591,0.052793439,0.01226158,0.31168831,0.385185182,0.177777776,0.583333309,,,
Player 15035,19,144,10.27,0.215277776,0.11111111,0.017543859,0.208333329,0.391304331,0.304347813,0.57142849,6,6,-5.11
Player 15036,2,477,28.64,0.088050314,0.085953878,0.052631579,0.232142853,0.296296285,0.370370357,0.49999995,,,
Player 15037,2,42,-1.21,0.261904756,0.023809523,0,0.458333314,0.636363579,0.272727248,0.666666444,,,
Player 15038,2,390,29.36,0.423076922,0.243589743,0.051470588,0.519607841,0.54205607,0.214953269,0.43478259,,,
Player 15039,2,221,-40.96,0.669683255,0.027149321,0.04109589,0.307692307,0.430555553,0.444444441,0.406249994,,,
Player 15040,2,6333,290.23,0.150955313,0.120637928,0.041304348,0.404194471,0.513812154,0.246777163,0.537313429,,,
Player 15041,2,248,14.3,0.245967741,0.173387096,0.02739726,0.466666662,0.431372541,0.313725484,0.374999977,,,
Player 15042,19,72,2.89,0.486111104,0.180555553,0.055555554,0.35820895,0.424242411,0.272727264,0.333333296,,,
Player 15043,1,70,4.98,0.228571425,0.07142857,0.058823526,0.142857139,0.571428531,0.499999964,0.714285612,,,
Player 15044,2,734,-24.15,0.11852861,0.102179836,0.057251908,0.436619712,0.487179475,0.282051275,0.454545413,30,12,3.85
Player 15045,1,129,-19.65,0.155038758,0.085271317,0.068181817,0.133333329,0.176470578,0.235294104,0,,,
